,rank,loo,p_loo,d_loo,weight,se,dse,warning,loo_scale
output_new96Cp530_ICE6G_Wael_T,407,-65.00585767675143,47.82890997988152,24.122217151104913,2.094011804359955e-11,3.72314577487182e-11,0.0,True,log
output_new96Cp540_Colleoni_Wael_S,408,-65.04733364979629,32.53079740578058,24.163693124149766,2.008937100768903e-11,4.2517895692735495e-11,0.0,True,log
output_new96Cp530_L6G-32_Wael_S,409,-65.07216642819482,49.88645241757567,24.1885259025483,1.9596639377672852e-11,5.3966702522520556e-11,0.0,True,log
output_new96Cp57_ICE6G_Wael_T,410,-65.07972338214759,45.60318870463314,24.19608285650107,1.9449106627485728e-11,1.3799721832120508e-11,0.0,True,log
output_new71Cp340_ICE6G_Wael_T,411,-65.17107830001181,52.04278534472382,24.287437774365294,1.7751077519390905e-11,7.838268444754577e-12,0.0,True,log
output_new96Cp515_ICE6G_Wael_T,412,-65.28474765589849,40.06318802087216,24.401107130251965,1.5843777928067854e-11,3.795817470933531e-11,0.0,True,log
output_new71Cp47_L6G_Wael_S,413,-65.30178310957722,47.564010017793365,24.418142583930695,1.5576157968856125e-11,2.8945548098551393e-11,0.0,True,log
output_new71Cp33_L6G-47_Wael_S,414,-65.38921307119297,56.67691379526991,24.50557254554645,1.4272169443566187e-11,1.1062168981659466e-11,0.0,True,log
output_new71Cp330_L6G_Wael_S,415,-65.45034399633407,53.96759650672118,24.56670347068755,1.3425830800682626e-11,1.0400728240447543e-10,0.0,True,log
output_new71Cp330_ICE6G_Wael_T,416,-65.46087918882334,42.22034055908399,24.57723866317682,1.3285129547606818e-11,2.8051245629118746e-11,0.0,True,log
output_new96Cp53_ICE6G_Wael_T,417,-65.52209686812982,52.82892922419329,24.638456342483302,1.2496238153286382e-11,5.8106221765690813e-11,0.0,True,log
output_new71Cp320_L6G_Wael_S,418,-65.5563007143114,44.66762511092336,24.672660188664885,1.2076045807404986e-11,6.580238111857827e-11,0.0,True,log
output_new96Cp47_ICE6G_Wael_T,419,-65.67782142249517,51.449389945049504,24.79418089684865,1.0694216666765321e-11,9.381128765355622e-12,0.0,True,log
output_new96Cp320_L6G_Wael_S,420,-65.71296995950802,54.692728799915116,24.829329433861496,1.0324859798328307e-11,3.307674612634976e-11,0.0,True,log
output_new96Cp330_ICE6G_Wael_T,421,-65.71333100480386,49.83949064745948,24.829690479157343,1.032113272912504e-11,4.149373268646136e-11,0.0,True,log
output_new96Cp310_L6G_Wael_S,422,-65.7167307162901,49.471181281845276,24.83309019064358,1.0286103434106958e-11,2.667573812283757e-11,0.0,True,log
output_new71Cp520_ICE6G_Wael_T,423,-65.7311778519731,37.87283960010902,24.84753732632658,1.0138567007690188e-11,1.4687900238649306e-11,0.0,True,log
output_new71Cp310_ICE6G_Wael_T,424,-65.73126396114958,46.19696507026562,24.84762343550306,1.0137694021609048e-11,9.31423390268106e-12,0.0,True,log
output_new71Cp57_ICE6G_Wael_T,425,-65.74533843681459,41.125944798011915,24.861697911168072,9.996010691934715e-12,4.86711957754803e-11,0.0,True,log
output_new96Cp315_L6G_Wael_S,426,-65.80586391408569,41.87775855042013,24.92222338843917,9.408942862109633e-12,9.440433366814694e-13,0.0,True,log
output_new96Cp520_L6G-32_Wael_S,427,-65.88868614369812,43.0370701159732,25.005045618051604,8.661070902357723e-12,5.72290755198946e-11,0.0,True,log
output_new96Cp340_Colleoni_Wael_T,428,-65.89394725731727,37.59067374765084,25.010306731670745,8.615623680603958e-12,4.65111458616377e-11,0.0,True,log
output_new71Cp53_ICE6G_Wael_T,429,-65.99868945269768,45.938858959128005,25.115048927051156,7.758857288467304e-12,7.284045140039426e-12,0.0,True,log
output_new71Cp47_ICE6G_Wael_T,430,-66.00355604657774,51.730891340988165,25.119915520931222,7.72118981156305e-12,3.312648411771652e-11,0.0,True,log
output_new71Cp57_L6G_Wael_S,431,-66.14534911132407,54.394960926047546,25.261708585677546,6.700454822744603e-12,4.1859054321278754e-11,0.0,True,log
output_new96Cp430_ICE6G_Wael_T,432,-66.1758211250614,44.58022386554728,25.292180599414884,6.499357945109697e-12,4.090080353599834e-11,0.0,True,log
output_new96Cp515_L6G-32_Wael_S,433,-66.19485079288587,31.962224724362976,25.311210267239353,6.376846693594987e-12,1.0458207671955116e-11,0.0,True,log
output_new96Cp415_ICE6G_Wael_T,434,-66.21466865461747,43.457808189686034,25.33102812897095,6.251715241836808e-12,2.084830569721962e-11,0.0,True,log
output_new71Cp440_ICE6G_Wael_T,435,-66.23724482860595,27.58562270910712,25.353604302959432,6.112156707192525e-12,2.650128112584729e-11,0.0,True,log
output_new96Cp37_ICE6G_Wael_T,436,-66.503793169234,52.79124769803981,25.62015264358748,4.6820280036155116e-12,7.25616059030892e-11,0.0,True,log
output_new71Cp43_L6G-47_Wael_S,437,-66.60144728049366,51.46322382321355,25.71780675484714,4.246424093114797e-12,1.0881148339480183e-12,0.0,True,log
output_new96Cp540_ICE6G_Wael_T,438,-66.65070022477829,37.66585388917072,25.76705969913177,4.042342273463551e-12,4.121760248852472e-11,0.0,True,log
output_new96Cp320_ICE6G_Wael_T,439,-66.66717624420772,42.930762532626346,25.783535718561204,3.976286228252708e-12,2.27454547896738e-11,0.0,True,log
output_new71Cp45_L6G_Wael_S,440,-66.6760072052289,50.720859738296355,25.79236667958238,3.941326391233214e-12,6.524399755346011e-11,0.0,True,log
output_new71Cp540_ICE6G_Wael_T,441,-66.76157725131841,22.98557902489241,25.877936725671894,3.618093639090532e-12,7.595800017817024e-11,0.0,True,log
output_new71Cp530_ICE6G_Wael_T,442,-66.77370322357284,35.98115929358232,25.890062697926318,3.5744856648900976e-12,1.1273181826872586e-13,0.0,True,log
output_new71Cp520_L6G-32_Wael_S,443,-66.79305311347542,31.11611338400781,25.909412587828903,3.505984641769362e-12,1.0458207671955116e-11,0.0,True,log
output_new96Cp520_Colleoni_Wael_T,444,-66.80330564574632,42.63221796336157,25.9196651200998,3.470223057740933e-12,4.570407239884295e-11,0.0,True,log
output_new96Cp35_ICE6G_Wael_T,445,-66.8151443711846,47.48151900844028,25.93150384553808,3.4293822681974457e-12,3.4469409884768e-11,0.0,True,log
output_new71Cp33_ICE6G_Wael_T,446,-66.83932925613207,48.163475372303445,25.955688730485555,3.3474379536366355e-12,1.9801844511583964e-11,0.0,True,log
output_new96Cp430_L6G-32_Wael_S,447,-66.85637198906875,38.496637022505425,25.972731463422228,3.2908718521998763e-12,2.608304225914899e-11,0.0,True,log
output_new71Cp37_L6G_Wael_S,448,-66.8762960606177,40.796748300852286,25.992655534971185,3.225953155877243e-12,3.453335873082493e-11,0.0,True,log
output_new96Cp43_ICE6G_Wael_T,449,-66.88213706263075,47.69456060345055,25.998496536984227,3.207165280421789e-12,3.685487009959028e-11,0.0,True,log
output_new71Cp45_ICE6G_Wael_T,450,-67.03017352150037,55.395665051406226,26.146532995853853,2.7658582866935364e-12,5.820962449170457e-11,0.0,True,log
output_new71Cp420_ICE6G_Wael_T,451,-67.03904566068785,43.60847667563398,26.155405135041327,2.7414277428493527e-12,6.980984214564301e-11,0.0,True,log
output_new71Cp440_Colleoni_Wael_T,452,-67.045224251921,21.10392404960382,26.16158372627448,2.7245418008124306e-12,4.1440816011345455e-11,0.0,True,log
output_new71Cp55_ICE6G_Wael_T,453,-67.15075759649754,46.79860028599235,26.26711707085102,2.4516638656984848e-12,3.9674743296200235e-11,0.0,True,log
output_new96Cp315_ICE6G_Wael_T,454,-67.19023077294884,61.915193044627685,26.306590247302317,2.3567740275745114e-12,3.480336496973851e-11,0.0,True,log
output_new96Cp53_L6G-47_Wael_S,455,-67.24211430242435,61.5269981820621,26.358473776777835,2.2376142179274654e-12,2.8138474128765235e-11,0.0,True,log
output_new96Cp45_L6G_Wael_S,456,-67.26241787732464,48.19623676154104,26.378777351678117,2.1926407560432397e-12,1.3932761578147619e-11,0.0,True,log
output_new96Cp33_ICE6G_Wael_T,457,-67.33160992214425,55.39943375076836,26.447969396497733,2.0460571450349653e-12,1.3061739775446584e-11,0.0,True,log
output_new71Cp430_L6G-32_Wael_S,458,-67.40276701930372,36.226274735519894,26.519126493657204,1.9055248836517043e-12,4.669588697267965e-11,0.0,True,log
output_new71Cp510_ICE6G_Wael_T,459,-67.41245624464607,36.599395662506126,26.528815718999546,1.8871509818427125e-12,3.534435938856738e-11,0.0,True,log
output_new96Cp33_L6G_Wael_S,460,-67.47304663870135,54.1084905116168,26.589406113054828,1.7762028949649414e-12,7.154969028739423e-11,0.0,True,log
output_new96Cp520_ICE6G_Wael_T,461,-67.55284822282914,45.28225113701971,26.66920769718262,1.639967290104923e-12,3.141581534681222e-12,0.0,True,log
output_new71Cp420_L6G-32_Wael_S,462,-67.58984291977191,33.394427556220016,26.70620239412539,1.5804057211856596e-12,2.1367001890824574e-11,0.0,True,log
output_new71Cp37_ICE6G_Wael_T,463,-67.62822443573249,50.55488785457557,26.74458391008597,1.5208966825853838e-12,2.1038188862886126e-11,0.0,True,log
output_new96Cp440_ICE6G_Wael_T,464,-67.73133928587349,36.71058002678493,26.84769876022697,1.3718843510793395e-12,2.378798923376211e-11,0.0,True,log
output_new71Cp55_L6G_Wael_S,465,-67.79432699118739,46.7373635383526,26.91068646554087,1.2881376952523067e-12,4.6832853463973264e-11,0.0,True,log
output_new96Cp55_L6G_Wael_S,466,-67.93865663283768,55.09266440048589,27.055016107191157,1.1150150321496122e-12,1.5211738484377105e-11,0.0,True,log
output_new71Cp43_ICE6G_Wael_T,467,-67.95447417349732,46.52521765089281,27.070833647850797,1.097516989368783e-12,1.092618500470356e-11,0.0,True,log
output_new71Cp430_ICE6G_Wael_T,468,-68.0896694206007,43.080543302319015,27.20602889495418,9.587308492636465e-13,7.305604088374081e-11,0.0,True,log
output_new71Cp53_L6G_Wael_S,469,-68.10440196411359,49.62941956081799,27.220761438467072,9.447098414653433e-13,2.040776920416061e-11,0.0,True,log
output_new71Cp515_L6G-32_Wael_S,470,-68.14157035995898,25.926463350182765,27.257929834312456,9.102410353339461e-13,4.240322738201933e-11,0.0,True,log
output_new96Cp410_ICE6G_Wael_T,471,-68.22969604820943,54.50253645797638,27.346055522562914,8.334583660398765e-13,2.427017697726666e-11,0.0,True,log
output_new96Cp430_Colleoni_Wael_T,472,-68.31310066758078,29.75575710097835,27.429460141934264,7.667640529802493e-13,8.838170287104399e-12,0.0,True,log
output_new71Cp410_ICE6G_Wael_T,473,-68.33858207992633,47.02033476837363,27.454941554279806,7.474726518659789e-13,3.8752019200077e-11,0.0,True,log
output_new71Cp415_ICE6G_Wael_T,474,-68.4556049301776,43.600203160678625,27.57196440453108,6.649254095081317e-13,6.33154815452121e-11,0.0,True,log
output_new71Cp320_ICE6G_Wael_T,475,-68.53892681621652,54.18551778772243,27.655286290569997,6.117679122110811e-13,6.280585414753751e-11,0.0,True,log
output_new96Cp340_ICE6G_Wael_T,476,-68.58750610663282,48.07015155483755,27.703865580986296,5.827589824855941e-13,1.6707589139407182e-12,0.0,True,log
output_new96Cp57_L6G-32_Wael_S,477,-68.59835966093972,36.50124422319028,27.7147191352932,5.764681767764405e-13,6.48786755627405e-11,0.0,True,log
output_new96Cp420_L6G-32_Wael_S,478,-68.61356461844892,52.132151548557275,27.7299240928024,5.677693032345458e-13,3.540022086632086e-11,0.0,True,log
output_new96Cp310_ICE6G_Wael_T,479,-68.6338667420955,51.654310110600704,27.750226216448986,5.563586032914218e-13,3.691881894566742e-11,0.0,True,log
output_new71Cp33_L6G_Wael_S,480,-68.64007267869582,56.72074241616039,27.756432153049296,5.529165686428072e-13,4.3550146029599444e-11,0.0,True,log
output_new96Cp43_L6G_Wael_S,481,-68.6818056352647,63.893457509009956,27.798165109618175,5.303165875041787e-13,4.085008363827301e-11,0.0,True,log
output_new71Cp515_ICE6G_Wael_T,482,-68.72171060212122,48.82713428415104,27.8380700764747,5.095710005138068e-13,3.616760701914021e-11,0.0,True,log
output_new96Cp43_L6G-47_Wael_S,483,-68.73139986479752,63.65117607239105,27.847759339151004,5.046574758934266e-13,1.2250738695704095e-11,0.0,True,log
output_new96Cp440_Colleoni_Wael_T,484,-68.73572862573546,20.433952608220523,27.85208810008894,5.024776556897913e-13,9.484764153461358e-12,0.0,True,log
output_new71Cp440_L6G-32_Wael_S,485,-68.84066559086332,32.16242578219011,27.957025065216804,4.524214728993183e-13,3.5273305115676614e-11,0.0,True,log
output_new96Cp540_Colleoni_Wael_T,486,-68.88459813132025,28.9432983460597,28.000957605673726,4.3297572629683835e-13,6.394075915221675e-11,0.0,True,log
output_new96Cp530_Colleoni_Wael_T,487,-68.93401094896154,21.85840291523955,28.050370423315023,4.1210115844943856e-13,4.825393893360332e-11,0.0,True,log
output_new96Cp55_ICE6G_Wael_T,488,-69.11713505248582,59.80255787452276,28.2334945268393,3.431421339084514e-13,5.987229448764726e-11,0.0,True,log
output_new71Cp35_ICE6G_Wael_T,489,-69.27042203867802,62.250835171307706,28.3867815130315,2.943759699497737e-13,1.0252150284361327e-11,0.0,True,log
output_new71Cp310_L6G_Wael_S,490,-69.33102263622688,38.413342478467065,28.447382110580357,2.770663926603115e-13,3.061630489623528e-11,0.0,True,log
output_new96Cp45_ICE6G_Wael_T,491,-69.4354822038012,58.31698038260023,28.55184167815468,2.4958451482021573e-13,2.4448793974603796e-11,0.0,True,log
output_new71Cp415_L6G-32_Wael_S,492,-69.539051071004,30.61085459382908,28.655410545357476,2.2502887501836547e-13,6.169740748061157e-11,0.0,True,log
output_new96Cp510_ICE6G_Wael_T,493,-69.69614644695724,42.986906981768044,28.812505921310724,1.9231474975209715e-13,4.6932329446843645e-11,0.0,True,log
output_new96Cp510_L6G-32_Wael_S,494,-69.6994712120452,33.122935959062325,28.815830686398677,1.91676410138934e-13,5.1057637855515854e-11,0.0,True,log
output_new71Cp57_L6G-32_Wael_S,495,-69.96550793445097,52.54607499626229,29.08186740880445,1.469029058223011e-13,4.920410282663152e-11,0.0,True,log
output_new96Cp47_L6G-32_Wael_S,496,-70.01241711507215,41.148264045965334,29.128776589425634,1.401709407743089e-13,6.368496376753193e-11,0.0,True,log
output_new96Cp37_L6G_Wael_S,497,-70.09683079359901,47.15043081064859,29.21319026795249,1.2882424129741673e-13,6.531112508347182e-11,0.0,True,log
output_new96Cp35_L6G_Wael_S,498,-70.14315371891098,48.82057599758031,29.25951319326446,1.2299283227410585e-13,4.533164492195744e-11,0.0,True,log
output_new96Cp53_L6G_Wael_S,499,-70.34295347325035,50.522525744251155,29.459312947603827,1.0071818055034992e-13,1.77440024363819e-12,0.0,True,log
output_new71Cp320_L6G-32_Wael_S,500,-70.44180484673402,34.08642003672467,29.558164321087496,9.123831702439863e-14,1.6661245648137012e-11,0.0,True,log
output_new71Cp43_L6G_Wael_S,501,-70.66539050343962,52.01523154451712,29.781749977793105,7.295839119027666e-14,2.5782896107754553e-12,0.0,True,log
output_new71Cp410_L6G-32_Wael_S,502,-70.6862082860099,33.74345996123346,29.80256776036338,7.145525948537248e-14,5.084031448860117e-11,0.0,True,log
output_new71Cp510_L6G-32_Wael_S,503,-70.78147952850757,30.86560938843096,29.897839002861055,6.496185619552011e-14,1.9097425995114795e-11,0.0,True,log
output_new96Cp415_L6G-32_Wael_S,504,-70.99042147865406,38.301356505217335,30.106780953007537,5.271280049701926e-14,2.870690831525811e-11,0.0,True,log
output_new71Cp35_L6G_Wael_S,505,-71.18665070644417,61.298585470017755,30.30301018079765,4.3320635500949335e-14,4.064108140962839e-11,0.0,True,log
output_new96Cp43_L6G-32_Wael_S,506,-71.44145051940761,48.06228544939246,30.55780999376109,3.357659607839637e-14,9.249304347810223e-12,0.0,True,log
output_new71Cp55_L6G-32_Wael_S,507,-71.50933035175427,38.38284315796261,30.625689826107752,3.137305635332877e-14,4.1956566932430826e-11,0.0,True,log
output_new71Cp35_L6G-32_Wael_S,508,-71.55068018914596,35.00511643339432,30.667039663499445,3.0102240651826666e-14,7.087149600604747e-11,0.0,True,log
output_new96Cp330_L6G-32_Wael_S,509,-71.59106466375778,42.10148684027922,30.707424138111257,2.891079730840014e-14,2.5709400019144876e-11,0.0,True,log
output_new71Cp315_L6G-32_Wael_S,510,-71.62552041753585,34.72297678555592,30.741879891889333,2.793162001205176e-14,6.037651873640729e-12,0.0,True,log
output_new96Cp410_L6G-32_Wael_S,511,-71.87008184340395,31.83179372402452,30.986441317757432,2.1871796044656227e-14,9.401462399665563e-12,0.0,True,log
output_new96Cp320_L6G-32_Wael_S,512,-71.95256683752662,42.92899774918739,31.068926311880098,2.0140102182007213e-14,4.269749474806561e-11,0.0,True,log
output_new71Cp43_L6G-32_Wael_S,513,-71.95360530342599,49.034704099919,31.069964777779468,2.011919822859924e-14,4.1909774213700657e-11,0.0,True,log
output_new96Cp340_L6G-32_Wael_S,514,-72.103003671267,29.18400985094901,31.219363145620484,1.732717584559545e-14,5.508323646608337e-11,0.0,True,log
output_new96Cp310_L6G-32_Wael_S,515,-72.1675752765634,40.099865034256524,31.283934750916877,1.6243689937517013e-14,2.6458648562432698e-11,0.0,True,log
output_new71Cp33_L6G-32_Wael_S,516,-72.1691793736506,43.46267714956678,31.285538848004087,1.6217654369189793e-14,2.067581207015256e-11,0.0,True,log
output_new96Cp315_L6G-32_Wael_S,517,-72.2284354106425,34.121964676690176,31.344794884995984,1.5284578635102463e-14,8.827979299871633e-11,0.0,True,log
output_new71Cp45_L6G-32_Wael_S,518,-72.28426025860938,55.9497907956474,31.40061973296286,1.4454698823280835e-14,1.0446942738241299e-11,0.0,True,log
output_new96Cp33_L6G-32_Wael_S,519,-72.28697005182741,56.645819749395066,31.40332952618089,1.4415582600791682e-14,1.0976903855478878e-11,0.0,True,log
output_new96Cp53_L6G-32_Wael_S,520,-72.55261027952416,50.23021197198915,31.66896975387764,1.1052642270318935e-14,2.977370440385442e-11,0.0,True,log
output_new96Cp55_L6G-32_Wael_S,521,-72.58752379925366,38.69870970360371,31.70388327360714,1.0673414240022703e-14,1.0886496673791538e-11,0.0,True,log
output_new71Cp47_L6G-32_Wael_S,522,-72.62465873227978,29.864334793104824,31.741018206633264,1.0284326796841068e-14,2.3875217733279125e-11,0.0,True,log
output_new96Cp45_L6G-32_Wael_S,523,-72.72780533636373,39.04893775579089,31.84416481071721,9.276408548449892e-15,3.064056653005718e-11,0.0,True,log
output_new71Cp340_L6G-32_Wael_S,524,-72.90682478668927,49.16263374050595,32.02318426104275,7.75590905615356e-15,3.982690210066882e-11,0.0,True,log
output_new71Cp53_L6G-32_Wael_S,525,-73.03976045040223,49.917522772442496,32.15611992475571,6.790464495465698e-15,4.475438221065259e-12,0.0,True,log
output_new71Cp37_L6G-32_Wael_S,526,-73.08453454405286,45.736049369417245,32.20089401840634,6.4931336325759574e-15,8.419735095868204e-11,0.0,True,log
output_new71Cp310_L6G-32_Wael_S,527,-73.16245738129304,41.976327090811864,32.27881685564652,6.006381077988465e-15,5.275681650131825e-11,0.0,True,log
output_new71Cp330_L6G-32_Wael_S,528,-73.23463788654101,50.728725253777036,32.35099736089449,5.588114390073362e-15,1.7210326920604028e-11,0.0,True,log
output_new96Cp35_L6G-32_Wael_S,529,-73.38761308380982,32.33140672315486,32.503972558163305,4.795445985681376e-15,2.480777045281321e-12,0.0,True,log
output_new96Cp420_ICE6G_Wael_S,530,-74.0202861956626,35.09575456838788,33.13664567001609,2.547197162572328e-15,3.481757582441846e-11,0.0,True,log
output_new96Cp530_ICE6G_Wael_S,531,-74.49662801656382,21.06465065042076,33.6129874909173,1.5819397466908745e-15,6.596875114191085e-11,0.0,True,log
output_new96Cp540_ICE6G_Wael_S,532,-74.65887782940634,22.8440260171052,33.775237303759816,1.3450107007689724e-15,7.612663615318217e-13,0.0,True,log
output_new96Cp520_ICE6G_Wael_S,533,-74.93096515607486,31.040812396058115,34.04732463042834,1.0246126536756785e-15,2.5137039097810262e-11,0.0,True,log
output_new71Cp530_ICE6G_Wael_S,534,-74.99188160742034,26.19937746752759,34.10824108177382,9.640599388913143e-16,1.2009154170481419e-11,0.0,True,log
output_new71Cp43_ICE6G_Wael_S,535,-75.13508627804771,47.7803156054895,34.25144575240119,8.35431868830233e-16,6.48147267165678e-11,0.0,True,log
output_new71Cp540_ICE6G_Wael_S,536,-75.22479059445897,23.67408876971796,34.341150068812446,7.637530339469176e-16,3.2268466376908523e-12,0.0,True,log
output_new71Cp510_ICE6G_Wael_S,537,-75.29585506738846,27.557615714029062,34.41221454174194,7.113609811140935e-16,6.096358509167764e-11,0.0,True,log
output_new71Cp340_ICE6G_Wael_S,538,-75.45754522251102,33.5343126005991,34.573904696864496,6.051581657538761e-16,1.767217969428369e-11,0.0,True,log
output_new71Cp33_ICE6G_Wael_S,539,-75.609802694595,45.494245686240866,34.726162168948484,5.1968994949584785e-16,7.574189241907808e-11,0.0,True,log
output_new71Cp420_ICE6G_Wael_S,540,-75.67198199805198,26.22623455548058,34.788341472405456,4.883601174594712e-16,6.050369568549578e-11,0.0,True,log
output_new71Cp430_ICE6G_Wael_S,541,-75.68634829969163,26.913308512853455,34.80270777404511,4.813943447052932e-16,1.3774734036401926e-12,0.0,True,log
output_new71Cp53_ICE6G_Wael_S,542,-75.92295226184,38.07966530132942,35.039311736193476,3.799663953542932e-16,4.528387030221164e-11,0.0,True,log
output_new96Cp33_ICE6G_Wael_S,543,-76.03267835525817,44.88199911985177,35.14903782961165,3.4048011419730917e-16,8.106311299975934e-12,0.0,True,log
output_new96Cp315_ICE6G_Wael_S,544,-76.05765916661011,31.81612036266521,35.17401864096359,3.320800023302367e-16,1.2492323221117674e-11,0.0,True,log
output_new96Cp37_L6G-32_Wael_S,545,-76.06767916063535,36.92454515192437,35.18403863498883,3.287691776134277e-16,2.5857631956397796e-11,0.0,True,log
output_new71Cp320_ICE6G_Wael_S,546,-76.14496538016544,32.77895615489387,35.261324854518925,3.0431693181522115e-16,4.4719596685910347e-11,0.0,True,log
output_new96Cp330_ICE6G_Wael_S,547,-76.16056917764972,29.92189305038056,35.2769286520032,2.9960528741125306e-16,1.0794126120505472e-11,0.0,True,log
output_new96Cp515_ICE6G_Wael_S,548,-76.27094688270861,28.990506517253472,35.387306357062094,2.6829528795085684e-16,2.815366698955821e-11,0.0,True,log
output_new71Cp315_ICE6G_Wael_S,549,-76.3703837354663,33.292707731245,35.486743209819785,2.429003657830152e-16,5.79935164587255e-11,0.0,True,log
output_new71Cp440_ICE6G_Wael_S,550,-76.52998515146452,29.34927037084838,35.646344625817996,2.0706855580671573e-16,3.0801046006944054e-11,0.0,True,log
output_new71Cp57_ICE6G_Wael_S,551,-76.54840813753339,28.450605486840935,35.664767611886866,2.032886600803533e-16,6.54064405585166e-11,0.0,True,log
output_new96Cp43_ICE6G_Wael_S,552,-76.63730597141263,37.45298623299807,35.75366544576611,1.8599673242666484e-16,8.327364540377788e-11,0.0,True,log
output_new96Cp53_ICE6G_Wael_S,553,-76.64798412449528,43.30162629356077,35.76434359884876,1.840211971501469e-16,4.3116714961479594e-11,0.0,True,log
output_new71Cp310_ICE6G_Wael_S,554,-76.86958465794854,39.25827067667615,35.985944132302016,1.4744429146031722e-16,1.043174933494113e-11,0.0,True,log
output_new71Cp35_ICE6G_Wael_S,555,-76.96798842391517,46.31220612810673,36.08434789826865,1.3362624059521372e-16,1.4446315711913122e-11,0.0,True,log
output_new96Cp440_ICE6G_Wael_S,556,-76.98195267223518,31.666470218390202,36.09831214658866,1.3177321872969616e-16,1.8837469770408683e-11,0.0,True,log
output_new71Cp55_ICE6G_Wael_S,557,-76.99771875986144,32.21154420456611,36.11407823421492,1.2971196228828813e-16,4.089982162968674e-11,0.0,True,log
output_new96Cp430_ICE6G_Wael_S,558,-77.27778093255847,32.22004008321529,36.39414040691195,9.802809730916428e-17,1.767217969428369e-11,0.0,True,log
output_new96Cp410_ICE6G_Wael_S,559,-77.45249854118357,35.47854029728107,36.56885801553705,8.231361589222143e-17,4.5141761755268575e-11,0.0,True,log
output_new71Cp415_ICE6G_Wael_S,560,-77.48098009630644,34.56125443031091,36.59733957065992,8.000226774353108e-17,2.5102493288301515e-11,0.0,True,log
output_new71Cp330_ICE6G_Wael_S,561,-77.69572389804101,44.14406678834792,36.81208337239449,6.454167759107017e-17,2.2196373514720104e-11,0.0,True,log
output_new71Cp520_ICE6G_Wael_S,562,-77.75531411720529,28.094750985882158,36.87167359155877,6.080797573166473e-17,2.1928330648474016e-11,0.0,True,log
output_new96Cp35_ICE6G_Wael_S,563,-77.82119358321462,41.84461189136369,36.9375530575681,5.693108459489251e-17,1.376933675148331e-11,0.0,True,log
output_new96Cp310_ICE6G_Wael_S,564,-77.84907830882074,37.409270015760605,36.96543778317422,5.536550622673259e-17,2.231006035175166e-11,0.0,True,log
output_new71Cp410_ICE6G_Wael_S,565,-77.85780995821582,31.991797862814728,36.974169432569305,5.488417848836436e-17,4.020152637823093e-11,0.0,True,log
output_new71Cp515_ICE6G_Wael_S,566,-77.92633385317781,32.02304791403453,37.04269332753129,5.1249262321803906e-17,7.188730786708917e-12,0.0,True,log
output_new96Cp340_ICE6G_Wael_S,567,-78.10742937814112,43.06355439909117,37.2237888524946,4.276011173520521e-17,2.377377837912244e-11,0.0,True,log
output_new96Cp510_ICE6G_Wael_S,568,-78.26432154281522,42.914158854015945,37.380681017168705,3.655118235174814e-17,3.3294069587151635e-11,0.0,True,log
output_new96Cp47_ICE6G_Wael_S,569,-78.27304935168804,37.74271117213498,37.389408826041524,3.623355871350937e-17,4.700754428197208e-11,0.0,True,log
output_new96Cp320_ICE6G_Wael_S,570,-78.3805058872162,35.42799476173872,37.49686536156968,3.2541922792174715e-17,7.315551686652343e-11,0.0,True,log
output_new71Cp37_ICE6G_Wael_S,571,-78.61759454153871,35.68628376072118,37.73395401589219,2.5673017453532052e-17,6.786665255249918e-12,0.0,True,log
output_new96Cp45_ICE6G_Wael_S,572,-78.83956270890174,32.1727989531888,37.95592218325522,2.0562568677739495e-17,4.4303321328331795e-11,0.0,True,log
output_new96Cp57_ICE6G_Wael_S,573,-78.93511279808402,28.481921816823913,38.0514722724375,1.86887601058179e-17,4.4822999411671434e-11,0.0,True,log
output_new71Cp47_ICE6G_Wael_S,574,-79.00658255174206,32.93659947787773,38.12294202609554,1.7399692360450398e-17,6.801118747205174e-11,0.0,True,log
output_new96Cp415_ICE6G_Wael_S,575,-79.65114976235576,46.796616412605374,38.76750923670924,9.132918600730082e-18,4.2023461050646164e-11,0.0,True,log
output_new96Cp37_ICE6G_Wael_S,576,-79.70020796419395,37.25977562045863,38.81656743854743,8.695686631022926e-18,5.384689211087242e-11,0.0,True,log
output_new71Cp45_ICE6G_Wael_S,577,-79.90415547217826,36.16696858720335,39.02051494653174,7.091377470161906e-18,2.201702160227264e-12,0.0,True,log
output_new96Cp55_ICE6G_Wael_S,578,-79.99915611630522,44.578535230803,39.115515590658696,6.448702585674871e-18,7.159624959480546e-11,0.0,True,log
